id,country_id,league_id,season,stage,date,match_api_id,home_team_api_id,away_team_api_id,home_team_goal,away_team_goal,home_player_X1,home_player_X2,home_player_X3,home_player_X4,home_player_X5,home_player_X6,home_player_X7,home_player_X8,home_player_X9,home_player_X10,home_player_X11,away_player_X1,away_player_X2,away_player_X3,away_player_X4,away_player_X5,away_player_X6,away_player_X7,away_player_X8,away_player_X9,away_player_X10,away_player_X11,home_player_Y1,home_player_Y2,home_player_Y3,home_player_Y4,home_player_Y5,home_player_Y6,home_player_Y7,home_player_Y8,home_player_Y9,home_player_Y10,home_player_Y11,away_player_Y1,away_player_Y2,away_player_Y3,away_player_Y4,away_player_Y5,away_player_Y6,away_player_Y7,away_player_Y8,away_player_Y9,away_player_Y10,away_player_Y11,home_player_1,home_player_2,home_player_3,home_player_4,home_player_5,home_player_6,home_player_7,home_player_8,home_player_9,home_player_10,home_player_11,away_player_1,away_player_2,away_player_3,away_player_4,away_player_5,away_player_6,away_player_7,away_player_8,away_player_9,away_player_10,away_player_11,goal,shoton,shotoff,foulcommit,card,cross,corner,possession,B365H,B365D,B365A,BWH,BWD,BWA,IWH,IWD,IWA,LBH,LBD,LBA,PSH,PSD,PSA,WHH,WHD,WHA,SJH,SJD,SJA,VCH,VCD,VCA,GBH,GBD,GBA,BSH,BSD,BSA
120,1,1,2008/2009,21,2009-02-07 00:00:00,492991,8635,9998,3,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.2,5.5,13,1.17,5.5,13,1.17,5.5,11,1.16,5.5,12,,,,1.17,5.5,12,1.2,6,12,1.2,5.5,11,1.2,5.75,12,1.17,6,12
121,1,1,2008/2009,21,2009-02-07 00:00:00,492992,9987,10000,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.66,3.4,4.75,1.7,3.3,4.55,1.65,3.3,4.4,1.57,3.5,5,,,,1.67,3.4,4.33,1.67,3.5,5.25,1.65,3.4,4.5,1.7,3.4,4.75,1.62,3.4,5
122,1,1,2008/2009,21,2009-02-08 00:00:00,492993,9984,9986,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.57,3.5,5.5,1.55,3.5,5.75,1.55,3.5,4.8,1.57,3.5,5,,,,1.57,3.5,5,1.62,3.6,5.5,1.6,3.4,5,1.6,3.5,5.5,1.57,3.5,5.5
123,1,1,2008/2009,21,2009-02-08 00:00:00,492994,10001,9994,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,3.2,3.5,2,3.2,3.4,1.9,3.2,3.4,1.9,3.2,3.5,,,,1.91,3.2,3.5,1.95,3.2,4,1.9,3.25,3.6,2,3.25,3.5,2,3.2,3.4
124,1,1,2008/2009,21,2009-02-07 00:00:00,492995,4049,8203,1,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.5,3.2,2.62,2.1,3.2,3.1,2.3,3.1,2.6,2.25,3.25,2.7,,,,2.25,3.2,2.75,2.35,3.2,3,2.4,3.25,2.6,2.4,3.2,2.75,2.38,3.2,2.62
125,1,1,2008/2009,21,2009-02-07 00:00:00,492996,9991,9996,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.57,3.5,5.5,1.6,3.4,5.2,1.6,3.4,4.6,1.57,3.5,5,,,,1.57,3.5,5,1.62,3.6,5.5,1.6,3.4,5,1.62,3.5,5.25,1.62,3.5,5
126,1,1,2008/2009,21,2009-02-07 00:00:00,492997,9999,9993,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.1,3.2,2.15,3,3.3,2.1,3.1,3.2,2,3.2,3.2,2,,,,3,3.2,2.1,3.6,3.3,2,3.25,3.25,2,3.2,3.3,2.1,3.1,3.2,2.1
127,1,1,2008/2009,22,2009-02-15 00:00:00,492998,9986,8635,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.33,3.5,1.72,4.2,3.3,1.75,4.2,3.4,1.65,4.33,3.4,1.67,,,,4.33,3.4,1.67,5,3.5,1.7,4.5,3.4,1.65,4.75,3.5,1.67,4.75,3.4,1.67
128,1,1,2008/2009,22,2009-02-15 00:00:00,492999,8342,9987,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.9,3.25,3.8,1.85,3.25,3.75,1.75,3.3,3.9,1.8,3.3,3.75,,,,1.8,3.3,3.75,1.91,3.4,4,1.8,3.25,4,1.85,3.3,4,1.83,3.3,3.8
129,1,1,2008/2009,22,2009-02-14 00:00:00,493000,9993,9984,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.15,3.3,3.1,2.15,3.3,2.9,2,3.3,3,2.1,3.2,3,,,,2,3.2,3.2,2.2,3.25,3.25,2.1,3.25,3.1,2.15,3.25,3.1,2.1,3.3,3
130,1,1,2008/2009,22,2009-02-14 00:00:00,493001,8203,9991,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.7,3.3,2.37,2.7,3.25,2.3,2.5,3.2,2.3,2.5,3.2,2.4,,,,2.8,3.2,2.2,3,3.25,2.4,2.8,3.25,2.25,2.75,3.25,2.35,2.7,3.25,2.3
131,1,1,2008/2009,22,2009-02-14 00:00:00,493002,10000,7947,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.57,3.5,5.75,1.55,3.4,5.7,1.55,3.5,4.8,1.5,3.6,5.5,,,,1.57,3.5,5,1.62,3.5,6,1.55,3.5,5.5,1.6,3.5,5.5,1.57,3.5,5.5
132,1,1,2008/2009,22,2009-02-14 00:00:00,493003,9994,9999,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.66,3.4,5,1.7,3.25,4.6,1.65,3.4,4.2,1.62,3.5,4.5,,,,1.7,3.3,4.33,1.67,3.6,5.25,1.7,3.3,4.5,1.67,3.5,4.75,1.67,3.4,4.75
133,1,1,2008/2009,22,2009-02-14 00:00:00,493004,9998,8571,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.1,3.3,3.2,2.2,3.2,2.9,2.1,3.2,2.9,2.25,3.25,2.7,,,,2.1,3.2,3,2.25,3.2,3.2,2,3.25,3.25,2.2,3.25,3,2.2,3.25,2.88
134,1,1,2008/2009,22,2009-02-14 00:00:00,493005,9985,4049,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.22,5.75,10,1.2,5.5,10.5,1.15,6,12,1.2,5,11,,,,1.17,5.5,12,1.22,6,12,1.2,5,12,1.2,5.75,11,1.18,5.5,12
135,1,1,2008/2009,22,2009-02-14 00:00:00,493006,9996,10001,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.4,3.3,2.7,2.25,3.25,2.8,2.3,3.2,2.5,2.38,3.2,2.5,,,,2.38,3.1,2.62,2.4,3.2,2.95,2.4,3.25,2.6,2.4,3.25,2.7,2.38,3.25,2.62
136,1,1,2008/2009,23,2009-02-22 00:00:00,493007,10001,8342,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.7,3.2,2.45,2.65,3.15,2.4,2.6,3.1,2.3,2.5,3.3,2.38,,,,2.62,3.2,2.3,2.75,3.2,2.5,2.7,3.2,2.35,2.75,3.2,2.35,2.75,3.2,2.3
137,1,1,2008/2009,23,2009-02-22 00:00:00,493008,8635,9985,4,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.25,3.2,3,2.2,3.2,3,2.2,3.1,2.8,2.2,3,3,,,,2.2,3.2,2.8,2.15,3.2,3.2,2.1,3.2,3.2,2.2,3.2,3,2.2,3.2,2.88
138,1,1,2008/2009,23,2009-02-21 00:00:00,493009,9999,9998,3,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.1,3.25,3.25,2.1,3.2,3.1,2,3.2,3.1,2.1,3.3,2.88,,,,2.1,3.2,3,2.15,3.2,3.2,2.2,3.3,2.9,2.1,3.2,3.2,2.1,3.2,3.1
139,1,1,2008/2009,23,2009-02-21 00:00:00,493010,4049,10000,0,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,3.2,2.2,2.75,3.2,2.3,2.8,3.1,2.2,2.75,3.25,2.2,,,,2.75,3.2,2.25,3,3.2,2.25,2.8,3.25,2.25,2.9,3.25,2.25,2.75,3.2,2.3
140,1,1,2008/2009,23,2009-02-21 00:00:00,493011,8571,9986,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.1,3.4,3.1,2.1,3.2,3,1.9,3.2,3.4,1.91,3.25,3.4,,,,1.9,3.25,3.4,2,3.25,3.5,2.1,3.25,3.1,2.05,3.25,3.3,1.91,3.3,3.5
141,1,1,2008/2009,23,2009-02-21 00:00:00,493012,9984,9994,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.8,3.4,4,1.8,3.25,4,1.75,3.2,4,1.83,3.3,3.6,,,,1.8,3.25,3.8,1.75,3.3,4.5,1.7,3.4,4.35,1.75,3.3,4.33,1.75,3.3,4.2
142,1,1,2008/2009,23,2009-02-21 00:00:00,493013,7947,8203,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.3,3.2,2.87,2.3,3.15,2.8,2.4,3.1,2.5,2.25,3.25,2.7,,,,2.3,3.2,2.62,2.38,3.2,2.8,2.3,3.3,2.7,2.35,3.2,2.75,2.4,3.2,2.6
143,1,1,2008/2009,23,2009-02-20 00:00:00,493014,9987,9996,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.4,4.5,8,1.5,3.6,6,1.45,3.6,5.8,1.44,3.6,6.5,,,,1.4,3.75,7,1.44,3.8,8,1.45,3.75,7,1.45,3.75,7,1.44,3.75,6.5
144,1,1,2008/2009,23,2009-02-21 00:00:00,493015,9991,9993,1,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.66,3.4,5,1.7,3.1,4.8,1.7,3.3,4,1.67,3.4,4.33,,,,1.67,3.3,4.5,1.7,3.4,4.75,1.75,3.4,4,1.73,3.3,4.5,1.73,3.4,4.2
145,1,1,2008/2009,24,2009-02-28 00:00:00,493016,9996,8635,1,1,1,2,4,6,8,2,4,6,8,4,6,1,2,4,6,8,2,4,6,8,4,6,1,3,3,3,3,7,7,7,7,10,10,1,3,3,3,3,7,7,7,7,10,10,39890,,38788,38312,26235,,,,26916,,94289,34480,38388,26458,13423,38389,38798,30949,38253,106013,38383,46552,,,,,,,,,5.75,3.75,1.55,5.5,3.65,1.55,4.8,3.5,1.55,5,3.5,1.57,,,,4.8,3.4,1.62,5.5,3.5,1.62,5,3.4,1.6,5.25,3.6,1.6,5.5,3.6,1.53
146,1,1,2008/2009,24,2009-02-27 00:00:00,493017,8203,9987,2,1,1,2,4,6,8,2,4,6,8,4,6,1,2,4,6,8,2,4,6,8,4,6,1,3,3,3,3,7,7,7,7,10,10,1,3,3,3,3,7,7,7,7,10,10,38327,67950,67958,67959,37112,36393,148286,67898,164352,38801,26502,37937,38293,148313,104411,148314,37202,43158,9307,42153,32690,38782,,,,,,,,,3,3.4,2.3,2.95,3.25,2.2,2.8,3.1,2.2,2.75,3.25,2.2,,,,2.62,3.2,2.3,3.05,3.2,2.3,2.65,3.25,2.35,2.9,3.25,2.3,2.8,3.2,2.25
147,1,1,2008/2009,24,2009-02-28 00:00:00,493018,9986,9998,3,0,1,2,4,6,8,6,8,2,4,4,6,1,2,4,8,6,2,4,6,8,4,6,1,3,3,3,3,7,7,7,7,10,10,1,3,3,3,3,7,7,7,7,10,10,95597,,,38435,94462,46004,164732,,38246,38423,38419,38252,39156,39151,166554,15652,39145,46890,38947,46881,39158,119118,,,,,,,,,2,3.4,3.4,1.8,3.35,4.05,1.8,3.2,3.7,1.9,3.2,3.5,,,,,,,1.83,3.4,4.1,1.9,3.25,3.75,1.83,3.25,4.25,1.91,3.25,3.6
148,1,1,2008/2009,24,2009-03-01 00:00:00,493019,9985,9984,4,0,1,2,4,6,8,2,4,6,8,4,6,1,2,4,6,8,2,4,6,8,4,6,1,3,3,3,3,7,7,7,7,10,10,1,3,3,3,3,7,7,7,7,10,10,,39580,30692,37861,47411,119117,35412,39631,39591,25957,38369,36835,37047,37021,38186,27110,32863,37957,37909,104386,38251,37065,,,,,,,,,1.44,3.75,7.5,1.5,3.55,6.5,1.4,3.9,6,1.44,3.6,6.5,,,,1.4,3.75,7,1.5,3.75,6.5,1.4,3.75,7.5,1.45,3.75,7.5,1.4,3.75,7.5
149,1,1,2008/2009,24,2009-03-01 00:00:00,493020,9994,9991,0,1,1,2,4,8,6,2,4,6,8,4,6,1,2,4,6,8,2,4,6,8,4,6,1,3,3,3,3,7,7,7,7,10,10,1,3,3,3,3,7,7,7,7,10,10,30934,38292,11569,38273,14642,38945,38290,95609,38257,,121639,104378,27838,36841,38337,,33662,37044,32760,38229,12574,46335,,,,,,,,,2.62,3.25,2.45,2.7,3,2.5,2.5,3.1,2.4,2.5,3.25,2.37,,,,2.62,3.2,2.3,2.75,3.2,2.5,2.8,3.25,2.3,2.65,3.2,2.5,2.62,3.2,2.38
150,1,1,2008/2009,24,2009-02-28 00:00:00,493021,8342,9999,2,1,1,2,4,6,8,2,4,6,8,4,6,1,2,4,6,8,2,4,6,8,4,6,1,3,3,3,3,7,7,7,7,10,10,1,3,3,3,3,7,7,7,7,10,10,37990,37983,21812,11736,37858,39578,38336,38366,52280,27423,38440,38318,46580,38247,16387,94284,,45832,33671,163670,33622,148336,,,,,,,,,1.36,4.5,6.5,1.3,4.55,9,1.3,4.2,8,1.25,5,8,,,,1.3,4.33,8,1.25,5.5,10,1.25,5,9.5,1.27,5,10,1.25,5,9
151,1,1,2008/2009,24,2009-02-28 00:00:00,493022,9993,8571,3,0,1,2,4,6,8,2,4,6,8,4,6,1,2,6,8,4,2,4,6,8,4,6,1,3,3,3,3,7,7,7,7,10,10,1,3,3,3,3,7,7,7,7,10,10,38391,36849,,36845,38322,38371,36852,38784,38786,30910,38792,33676,67940,46231,67939,,38249,39625,39859,40521,148302,148329,,,,,,,,,1.66,3.75,4.75,1.6,3.5,5,1.6,3.4,4.6,1.66,3.4,4.33,,,,1.67,3.4,4.33,1.67,3.4,5,1.65,3.4,4.5,1.65,3.5,5,1.62,3.5,5
152,1,1,2008/2009,24,2009-02-28 00:00:00,493023,7947,4049,4,0,1,2,4,6,8,4,6,8,2,4,6,1,4,6,2,8,2,4,6,8,4,6,1,3,3,3,3,7,7,7,7,10,10,1,3,3,3,3,7,7,7,7,10,10,39153,39575,46459,26606,15913,15662,178291,45413,,149367,116788,32990,94184,15456,,,37085,37972,148292,148289,17703,94281,,,,,,,,,1.85,3.3,4,1.85,3.4,3.75,1.8,3.2,3.7,1.83,3.3,3.6,,,,1.9,3.2,3.5,1.95,3.3,3.75,1.83,3.25,4,1.85,3.3,4,1.8,3.3,4
153,1,1,2008/2009,24,2009-02-28 00:00:00,493024,10000,10001,1,1,1,2,4,6,8,2,4,6,8,4,6,1,2,4,6,8,2,4,6,8,4,6,1,3,3,3,3,7,7,7,7,10,10,1,3,3,3,3,7,7,7,7,10,10,37900,37886,37903,37889,94030,37902,38231,131530,130027,37893,37981,38341,38349,21834,37953,38339,30404,38353,38348,,37025,17883,,,,,,,,,2,3.25,3.5,1.9,3.25,3.75,2,3.2,3.1,2,3.2,3.2,,,,1.9,3.25,3.4,2,3.25,3.6,2.05,3.25,3.25,1.95,3.25,3.7,2,3.2,3.4
154,1,1,2008/2009,25,2009-03-08 00:00:00,493025,9984,8342,1,3,1,2,4,6,8,2,4,6,8,4,6,1,2,4,6,8,2,4,6,8,4,6,1,3,3,3,3,7,7,7,7,10,10,1,3,3,3,3,7,7,7,7,10,10,36835,37047,37021,37051,104386,32863,37957,37909,38357,37065,78462,37990,21812,11736,37858,38366,37983,39578,38336,52280,27423,38440,,,,,,,,,2.8,3.2,2.37,3.1,3,2.2,2.8,3.1,2.2,3.2,3.2,2,,,,3.2,3.2,2,3.05,3.25,2.25,2.65,3.2,2.35,2.9,3.2,2.3,2.62,3.2,2.38
155,1,1,2008/2009,25,2009-03-06 00:00:00,493026,9998,9985,0,1,1,2,4,6,8,2,4,6,8,4,6,1,2,4,6,8,2,4,6,8,4,6,1,3,3,3,3,7,7,7,7,10,10,1,3,3,3,3,7,7,7,7,10,10,38252,39156,39151,68064,166554,,46890,39158,,39145,38947,,30692,38800,37861,47411,35412,39631,39591,119117,25957,38369,,,,,,,,,6.5,3.6,1.57,6.2,3.5,1.5,5,3.7,1.5,5.5,3.6,1.5,,,,5.5,3.5,1.53,6.25,3.75,1.53,5.5,3.6,1.55,6.25,3.6,1.55,6,3.6,1.5
156,1,1,2008/2009,25,2009-03-07 00:00:00,493027,8635,10000,2,0,1,2,4,6,8,2,4,6,8,4,6,1,2,4,6,8,2,4,6,8,4,6,1,3,3,3,3,7,7,7,7,10,10,1,3,3,3,3,7,7,7,7,10,10,34480,38388,26458,13423,38389,30949,38393,38253,38383,38778,37069,37900,37886,37903,37889,94030,37893,37981,131531,130027,38231,131530,,,,,,,,,1.4,4.5,8,1.35,4,9,1.35,4,7,1.36,4,7,,,,1.36,4,7,1.36,4.5,8.5,1.3,4.35,8,1.35,4.33,8.5,1.36,4.2,7
157,1,1,2008/2009,25,2009-03-07 00:00:00,493028,8571,9994,2,3,1,2,4,6,8,2,4,6,8,4,6,1,2,4,6,8,2,4,6,8,4,6,1,3,3,3,3,7,7,7,7,10,10,1,3,3,3,3,7,7,7,7,10,10,33676,67940,38249,37971,33660,39859,40521,148302,149279,148329,,30934,38292,11569,14642,38273,12099,38290,95609,38257,,121639,,,,,,,,,2.4,3.1,3.1,2.25,3.1,2.9,2.2,3.1,2.8,2.2,3.2,2.8,,,,2.25,3.2,2.75,2.35,3.15,3,2.25,3.2,2.8,2.3,3.2,2.9,2.25,3.2,2.8
158,1,1,2008/2009,25,2009-03-07 00:00:00,493029,9987,7947,4,3,1,2,4,6,8,2,4,6,8,4,6,1,2,4,6,8,2,4,6,8,4,6,1,3,3,3,3,7,7,7,7,10,10,1,3,3,3,3,7,7,7,7,10,10,37937,38785,38293,148314,148313,32690,42153,9307,38794,37202,38782,39153,39575,46459,26606,45413,,15662,131406,178291,149367,116788,,,,,,,,,1.4,4.5,8,1.35,3.85,9,1.35,4,7,1.36,4,7,,,,1.36,4,7,1.36,4.5,8.5,1.3,4.35,8,1.35,4.33,8.5,1.4,4,7
159,1,1,2008/2009,25,2009-03-08 00:00:00,493030,10001,8203,0,1,1,2,4,6,8,2,4,6,8,4,6,1,2,4,6,8,2,4,6,8,4,6,1,3,3,3,3,7,7,7,7,10,10,1,3,3,3,3,7,7,7,7,10,10,38341,38349,21834,37953,47410,30404,38348,,39848,17883,50160,38327,36393,67950,67941,67958,37112,67959,148286,164352,67898,33657,,,,,,,,,1.8,3.4,4.2,1.85,3.2,3.85,1.8,3.2,3.7,1.73,3.4,4,,,,1.8,3.25,3.75,1.85,3.3,4,1.8,3.3,4,1.85,3.35,4,1.91,3.25,3.6
160,1,1,2008/2009,25,2009-03-07 00:00:00,493031,9999,9996,2,0,1,2,4,6,8,2,4,6,8,4,6,1,2,4,6,8,2,4,6,8,4,6,1,3,3,3,3,7,7,7,7,10,10,1,3,3,3,3,7,7,7,7,10,10,38318,38247,16387,94288,94284,45832,26669,33671,163670,37945,33622,39890,,38788,39878,26235,,38312,,94289,,,,,,,,,,,1.85,3.6,4,,,,2.1,3.1,3,,,,,,,2,3.2,3.2,1.91,3.4,4,2,3.25,3.2,2,3.3,3.5,2,3.25,3.3
161,1,1,2008/2009,25,2009-03-07 00:00:00,493032,9991,4049,2,0,1,2,4,6,8,2,4,6,8,4,6,1,2,4,6,8,2,4,6,8,4,6,1,3,3,3,3,7,7,7,7,10,10,1,3,3,3,3,7,7,7,7,10,10,104378,38248,36841,38255,,33662,38233,104382,38229,12574,46335,32990,35580,37972,37976,148289,37085,148292,,94184,9144,97368,,,,,,,,,1.28,5.5,9.5,1.25,5,10,1.25,4.5,9,1.29,4.5,8,,,,1.29,4.33,8.5,1.29,5,10,1.28,4.5,8.5,1.3,4.75,9,1.25,4.75,10
162,1,1,2008/2009,25,2009-03-07 00:00:00,493033,9986,9993,0,0,1,2,4,6,8,2,4,6,8,4,6,1,2,4,6,8,2,4,6,8,4,6,1,3,3,3,3,7,7,7,7,10,10,1,3,3,3,3,7,7,7,7,10,10,95597,,,37571,94462,38246,38423,38435,131409,38419,164732,38391,36849,,36845,38322,30910,36852,38784,38786,38371,41106,,,,,,,,,2.5,3.25,2.8,2.4,3.2,2.6,2.3,3.1,2.6,2.38,3.2,2.6,,,,2.25,3.2,2.75,2.4,3.2,2.88,2.4,3.25,2.65,2.5,3.25,2.6,2.38,3.2,2.62
163,1,1,2008/2009,26,2009-03-13 00:00:00,493034,8203,8635,2,1,1,2,4,6,8,2,4,6,8,4,6,1,2,4,6,8,2,4,6,8,4,6,1,3,3,3,3,7,7,7,7,10,10,1,3,3,3,3,7,7,7,7,10,10,38327,67950,67958,38801,67898,37112,67959,148286,164352,33657,26502,34480,38388,38389,31316,164694,30949,38378,38383,38393,38253,37069,,,,,,,,,4.5,3.6,1.75,4.7,3.3,1.7,4.2,3.2,1.7,4,3.4,1.72,,,,4.33,3.3,1.7,4.75,3.5,1.73,4.35,3.3,1.75,4.5,3.4,1.75,4.2,3.3,1.75
164,1,1,2008/2009,26,2009-03-15 00:00:00,493035,9985,9987,2,0,1,2,4,6,8,2,4,6,8,4,6,1,2,4,6,8,2,4,6,8,4,6,1,3,3,3,3,7,7,7,7,10,10,1,3,3,3,3,7,7,7,7,10,10,,30692,38800,37861,47411,35412,26224,39591,37262,25957,38369,37937,38785,38293,104411,148313,37202,9307,43158,32690,42153,38782,,,,,,,,,1.57,3.5,6,1.55,3.55,5.65,1.5,3.7,5,1.53,3.5,5.5,,,,1.57,3.6,4.8,1.57,3.5,6.5,1.55,3.6,5,1.55,3.6,6,1.53,3.6,5.5
165,1,1,2008/2009,26,2009-03-14 00:00:00,493036,9993,9998,2,0,1,2,4,6,8,2,4,6,8,4,6,1,2,4,6,8,2,4,6,8,4,6,1,3,3,3,3,7,7,7,7,10,10,1,3,3,3,3,7,7,7,7,10,10,38391,42812,36849,,38322,38371,30910,36852,38784,38786,34334,38252,39156,39151,68064,166554,,46890,39158,,39145,119118,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
166,1,1,2008/2009,26,2009-03-14 00:00:00,493037,9994,9986,0,0,1,2,4,6,8,2,4,6,8,4,6,1,2,4,6,8,2,4,6,8,4,6,1,3,3,3,3,7,7,7,7,10,10,1,3,3,3,3,7,7,7,7,10,10,30934,38292,11569,14642,38273,12099,38290,,38257,,69629,95597,,37571,94462,131404,,38435,131409,164732,38246,38419,,,,,,,,,2.1,3.25,3.6,1.85,3.25,3.95,2,3.1,3.2,1.83,3.3,3.6,,,,1.91,3.2,3.5,1.9,3.3,4,1.9,3.25,3.6,2,3.2,3.6,1.95,3.25,3.4
167,1,1,2008/2009,26,2009-03-14 00:00:00,493038,7947,9984,1,0,1,2,4,6,8,4,6,8,2,4,6,1,2,4,6,8,2,4,6,8,4,6,1,3,3,3,3,7,7,7,7,10,10,1,3,3,3,3,7,7,7,7,10,10,39153,39575,46459,131406,67896,26606,15662,178291,,149367,116788,36835,37047,37021,37051,104386,32863,37957,37909,38357,37065,78462,,,,,,,,,2.88,3.4,2.38,2.7,3.2,2.4,2.4,3.2,2.4,2.6,3.2,2.37,,,,2.5,3.25,2.38,2.8,3.25,2.4,2.7,3.25,2.3,2.6,3.25,2.5,2.5,3.2,2.5
168,1,1,2008/2009,26,2009-03-15 00:00:00,493039,8342,9991,1,4,1,2,4,6,8,2,4,6,8,4,6,1,2,4,6,8,2,4,6,8,4,6,1,3,3,3,3,7,7,7,7,10,10,1,3,3,3,3,7,7,7,7,10,10,37990,38342,39578,21812,37858,37983,38336,38366,52280,27423,38440,104378,36841,38337,38255,,33662,37044,32760,38229,12574,46335,,,,,,,,,1.8,3.4,4,1.75,3.3,4.35,1.75,3.4,3.7,1.75,3.3,4,,,,1.83,3.2,3.75,1.8,3.4,4.33,1.85,3.25,4,1.83,3.3,4.2,1.91,3.3,3.5
169,1,1,2008/2009,26,2009-03-14 00:00:00,493040,10000,9999,0,0,1,2,4,6,8,2,4,6,8,4,6,1,2,4,6,8,2,4,6,8,4,6,1,3,3,3,3,7,7,7,7,10,10,1,3,3,3,3,7,7,7,7,10,10,37900,37886,37100,37903,37889,37893,37981,131531,131530,38231,130027,38318,38247,16387,94288,94284,45832,26669,33671,163670,37945,33622,,,,,,,,,1.75,3.5,4.75,1.6,3.55,5.05,1.65,3.4,4.2,1.61,3.25,5,,,,1.67,3.4,4.33,1.67,3.5,5,1.65,3.5,4.5,1.65,3.5,5,1.7,3.4,4.33
170,1,1,2008/2009,26,2009-03-14 00:00:00,493041,9996,8571,1,0,1,2,4,6,8,2,4,6,8,4,6,1,2,4,6,8,2,4,6,8,4,6,1,3,3,3,3,7,7,7,7,10,10,1,3,3,3,3,7,7,7,7,10,10,148308,,38788,38312,39878,,,26916,26235,148960,94289,33676,6803,39625,148302,67939,67940,39859,,40521,131486,,,,,,,,,,2.7,3.25,2.62,2.4,3.2,2.6,2.3,3,2.7,2.25,3.2,2.75,,,,2.5,3.1,2.5,2.5,3.25,2.7,2.25,3.25,2.9,2.4,3.25,2.75,2.3,3.1,2.8
